,Unnamed: 0,id,City,Address,lat,lon,Zipcode,average_rate_per_night,bedrooms_count,city,date_of_listing,description,latitude,longitude,title,url
271,283,352,Marble Falls,"Hatchett Hill, Mormon Mill, Burnet County, Texas, 78654, USA",30.58938648,-98.2342699,78654,$175 ,3,Marble Falls,9/1/2012,"Two story cabin has 2 queen size beds, 3 twins, and two futons. Full size kitchen, 1.5 baths. Upper and lower porches. Fantastic tree top views. Heat &amp; A/C. Firepit &amp; BBQ grill. Private parking. Close to the creek. Canoe and paddle boat.",30.58938648,-98.2342699,Scenic Cedar House Sleeps 11,https://www.airbnb.com/rooms/16350772?location=Buchanan%20Dam%2C%20TX
272,284,353,Corinth,"2536, Mountainview Drive, Corinth, Denton County, Texas, 76210, USA",33.13826167,-97.05509438,76210,$40 ,1,Corinth,4/1/2012,Wi-Fi comma open used to bathroom and living room Netflix and Hulu with surround sound open used to pool and jacuzzi,33.13826167,-97.05509438,Nice Charming house,https://www.airbnb.com/rooms/15340955?location=Argyle%2C%20TX
273,285,354,Fort Worth,"4259, Bryce Avenue, Fort Worth, Tarrant County, Texas, 76107, USA",32.73953478,-97.38133597,76107,$300 ,3,Fort Worth,5/1/2016,"Our home is close to Museums, the Cultural District, Downtown, Restaurants, Parks, Shopping. \n\nYou’ll love it because of the location, the people, the ambiance, the front porch, the neighborhood. Our home is good for couples, solo adventurers, business travelers, families (with kids), and big groups.",32.73953478,-97.38133597,"Modern Comfort, Charming Home in Cultural District",https://www.airbnb.com/rooms/16134626?location=Azle%2C%20TX
274,286,356,Canton,"5543, Farm-to-Market Road 1651, Whitton, Van Zandt County, Texas, 75103, USA",32.47689543,-95.92646129,75103,$145 ,1,Canton,7/1/2016,"My place is close to Canton First Monday Trade Days Market, Golf Course, Purtis Creek State Park, Splash Kingdom Family Water Park, and four beautiful East Texas lakes. You’ll love my place because of the quiet, relaxing country setting, laid back ambiance, and beautiful red birds in the distance.",32.47689543,-95.92646129,1 A Canton Texas First Monday Bed and Bath 1,https://www.airbnb.com/rooms/14123797?location=Athens%2C%20TX
275,287,358,Austin,"7709, Vail Valley Drive, Maple Run, Austin, Travis County, Texas, 78749, USA",30.21603018,-97.85869142,78749,$35 ,1,Austin,5/1/2017,"Great, private guest room with Cable TV/DVD, closet, private bathroom, use of common areas and washer/dryer, and WiFi.\nSouthwest Austin / Safe Neighborhood. Less than 10 miles from Downtown, 7 miles from Zilker, 4 miles from Barton Creek Green Belt, and 20 mins from Airport. I do have an extra air mattress if two guests.",30.21603018,-97.85869142,Cozy/Private Room in Nice Home close to Downtown,https://www.airbnb.com/rooms/18806788?location=Bee%20Cave%2C%20TX
276,288,359,Leander,"13221, Misty Bend, Travis County, Texas, 78641, USA",30.50527204,-97.87717359999999,78641,$135 ,1,Leander,3/1/2015,A private guest house in the hill country of Texas.,30.50527204,-97.87717359999999,Misty Bend Cabin,https://www.airbnb.com/rooms/5517744?location=Bertram%2C%20TX
277,289,360,Amarillo,"6398, Arden Road, Amarillo, Randall County, Texas, 79109, USA",35.13213102,-101.90844759999999,79109,$56 ,1,Amarillo,8/1/2016,"I-27/Bell St. Southwest Amarillo area, 20 mins to Rick Husband International Airport, 20 mins to Palo Duro Canyon. Easy access to all areas of town.. You’ll love my place because of Very clean spacious room with upgraded bedding, private bath, private entrace off patio, private parking, cable tv, wifi",35.13213102,-101.90844759999999,Estacado Retreat Be my guest today!,https://www.airbnb.com/rooms/14759495?location=Amarillo%2C%20TX
278,290,367,Bryan,"3618, Stevens Drive, Bryan, Brazos County, Texas, 77808, USA",30.717319500000002,-96.37642964,77808,$60 ,1,Bryan,11/1/2016,"My place is close to family-friendly activities, the airport, public transport, and nightlife. You’ll love my place because of the people, the ambiance, and the location. My place is good for couples, solo adventurers, business travelers, and families (with kids). We have two small extremely friendly dogs and one small cuddly cat.",30.717319500000002,-96.37642964,The Pink Room,https://www.airbnb.com/rooms/15790261?location=Bryan%2C%20TX
279,291,369,South Padre Island,"192, Pike Street, South Padre Island, Cameron County, Texas, 78597, USA",26.10288118,-97.16509496,78597,$185 ,2,South Padre Island,2/1/2017,"Fiesta Sol is located right at the heart of SPI. Centrally located walking distance to the beach, restaurants, shopping and dining. This 2 bedroom 2 bath well kept condo sleeps 6. It is a ground floor unit with good size patios that will make it perfect for barbecuing. Enjoy the nice sized swimming pool or the sandy beach just steps away. This condo is sure to make your stay memorable and pleasant.",26.10288118,-97.16509496,FS 110 2 bed 2 bath walking distance to the beach,https://www.airbnb.com/rooms/19032813?location=Brownsville%2C%20TX
280,292,371,Laguna Vista,"94, Spoonbill Cove, Laguna Vista, Cameron County, Texas, 78578, USA",26.11747309,-97.30439909,78578,$100 ,2,Laguna Vista,2/1/2015,"This South Padre Island Golf Club home is the ideal location for a golf, fishing, or beach get away. Located on the 7th hole of the Golf Club and 12 miles to the Padre Island bridge, this home has everything you want and more to just chill and relax.",26.11747309,-97.30439909,"Baja Texas, golf, fishing and more!",https://www.airbnb.com/rooms/5991372?location=Brownsville%2C%20TX
281,293,372,Austin,"3402, Govalle Avenue, Rosewood, Austin, Travis County, Texas, 78702, USA",30.26530049,-97.69991544,78702,$135 ,1,Austin,2/1/2014,"Enjoy an idyllic stay at our sustainable urban farm and guesthouse close to everything in Austin. Have the whole cottage to yourself, an organic garden and full kitchen at your your disposal, chickens, ducks, geese, rabbits and donkeys to entertain.",30.26530049,-97.69991544,HausBar Farm Urban Farm GuestHaus,https://www.airbnb.com/rooms/2349236?location=Brazos%20River%2C%20TX
282,294,373,College Station,"261, Feldstone Place, Sonoma, College Station, Brazos County, Texas, 77845, USA",30.55460083,-96.28789729,77845,$450 ,3,College Station,6/1/2016,"My place is close to Texas A&amp;M University, Kyle Field, restaurants and dining. You’ll love my place because of the neighborhood, the comfy bed, the outdoors space, the ambiance, the light, conveniences. My place is good for couples, business travelers, families (with kids), and big groups.",30.55460083,-96.28789729,Private home close to Texas A&M,https://www.airbnb.com/rooms/15804066?location=Bryan%2C%20TX
283,295,375,Fort Worth,"8800, Royal Harbor, Fort Worth, Tarrant County, Texas, 76179, USA",32.88370025,-97.45226113,76179,"$1,150 ",4,Fort Worth,5/1/2017,This unique modern 7000 sq ft luxury home has a fantastic flow for entertaining that is also perfect for quiet peaceful serenity.\n\nAmazing choices for everyone: just a short ride to the many nearby amenities; relax and enjoy breathtaking sunsets as you gaze westward over the lake; enjoy the action packed game room; pamper yourself in the spectacular infinity pool with spa or sauna while the young ones are awestruck in the 8 seat theatre room; launch a boat minutes away at community ramp.,32.88370025,-97.45226113,"Luxurious Lakefront on Eagle Mountain, Ft. Worth",https://www.airbnb.com/rooms/18599910?location=Bridgeport%2C%20TX
284,296,376,Lago Vista,"3148, Thurman Road, Hudson Bend, Travis County, Texas, 78645, USA",30.41536328,-97.98457447,78645,$475 ,3,Lago Vista,6/1/2014,Our comfy and cozy home is located in the Texas hill country and overlooks beautiful Lake Travis -- it's perfect for both families and friends!,30.41536328,-97.98457447,Lakefront house with jacuzzi!,https://www.airbnb.com/rooms/16621163?location=Briarcliff%2C%20TX
285,297,377,College Station,"823, University Oaks Boulevard, Sorority Row, College Station, Brazos County, Texas, 77840, USA",30.62176062,-96.3160046,77840,$75 ,1,College Station,2/1/2016,"Highlights: 5 minutes from Kyle Field and 7 minutes from Northgate, great work/play/relax space, non-smoking and very clean. I've created a light and airy feel within my apartment that I hope you enjoy. Feel free to call/text me with any questions you might have regarding the space or surrounding area.",30.62176062,-96.3160046,No longer available,https://www.airbnb.com/rooms/16687829?location=Bryan%2C%20TX
286,298,379,South Padre Island,"Peninsula Island Resort and Spa, 340, Padre Boulevard, South Padre Island, Cameron County, Texas, 78597, USA",26.08756152,-97.16118837,78597,$408 ,3,South Padre Island,9/1/2016,"Enjoy a relaxing stay in our large and beautiful condo! All of the comforts of home and only steps away from the sand. Relax on the very spacious balcony while you take in the awesome scenery. On your way back from the beach, enjoy a dip in one of the 3 pools or 3 hot tubs. Too much water? The complex features 4 tennis courts and a shuffleboard court at your disposal. Too much sun? We have TVs in each bedroom and a huge one in the living room. Come stay with us. You'll love it!",26.08756152,-97.16118837,"Amazing views in this large, beachfront condo!",https://www.airbnb.com/rooms/15055173?location=Brownsville%2C%20TX
287,299,384,Leander,"11008, Beach Road, Nameless, Travis County, Texas, 78641, USA",30.49376826,-97.91400505,78641,$249 ,2,Leander,8/1/2014,"Lake Travis is up! Our dock is floating and the water is nice! Swim, float or bring your boat! The cottage sleeps up to 6 people. Quiet, serene, and proven to be the perfect \",30.49376826,-97.91400505,Private Waterfront house and dock!,https://www.airbnb.com/rooms/8326572?location=Brazos%20River%2C%20TX
288,300,385,Austin,"5705, Westminster Drive, Windsor Park, Austin, Travis County, Texas, 78723, USA",30.31034353,-97.69072440000001,78723,$37 ,1,Austin,8/1/2015,"Hey! I'm Jeff, and welcome to my home. It's a stylish, artful, and spacious one bedroom with a hallway bathroom (that's reserved for this and the other Airbnb room). Comfortable Queen-sized bed. I've been in Austin for 5 years, AMA!",30.31034353,-97.69072440000001,"Clean, Comfy & Stylish Room",https://www.airbnb.com/rooms/7726673?location=Brazos%20River%2C%20TX
289,301,386,Austin,"4008, Maplewood Avenue, Delwood, Austin, Travis County, Texas, 78722, USA",30.29515512,-97.71293468,78722,$75 ,1,Austin,8/1/2013,"Renovated bus in central Austin back yard with interior wood paneling and all your creature comforts. Walking distance to lively Cherrywood neighborhood bars, restaurants, theaters and grocery. Direct bus to downtown or UT campus. STR Lic. (phone number hidden)",30.29515512,-97.71293468,Backyard Land Yacht in Cherrywood,https://www.airbnb.com/rooms/7462609?location=Brazos%20River%2C%20TX
290,302,387,Bryan,"2799, Bayberry Court, Bryan, Brazos County, Texas, 77807, USA",30.62615729,-96.38565376,77807,$99 ,1,Bryan,7/1/2015,"I have two rooms/two bathrooms available in my home. My home is very clean and is in a safe and quiet neighborhood. You will have a private bedroom and bathroom and full use of the kitchen. No meals provided. When I rent out the space, I usually sleep on the couch, so I'll likely be there, but won't be a distraction, if you prefer we are not there, please let us know and we will attempt to accommodate. Only about 6 minutes from campus. Gig'em Aggies!",30.62615729,-96.38565376,Nice Space in Safe Neighborhood,https://www.airbnb.com/rooms/7198456?location=Bryan%2C%20TX
291,303,388,South Padre Island,"1400, Gulf Boulevard, South Padre Island, Cameron County, Texas, 78597, USA",26.09494541,-97.16351287,78597,$125 ,2,South Padre Island,10/1/2014,"Excellent Location! Condo Unit #3 is near the Beach, Shopping and Nightlife! Enjoy the modern décor with close access to all the island has to enjoy. Address = 107 East Harbor Street, South Padre, TX 78597 so you can area/location.",26.09494541,-97.16351287,#3 Modern 2 / 2 Bath-Next to Beach!,https://www.airbnb.com/rooms/5276732?location=Brownsville%2C%20TX
292,304,389,Houston,"Riva's, 1117, Missouri Street, Houston, Harris County, Texas, 77006, USA",29.74622426,-95.39220643,77006,$64 ,1,Houston,7/1/2014,"Great room to stay in for business travelers or anyone on holiday or vacation. Centrally located in the Montrose district near downtown for business, but even closer to dozens of restaurants and the vibrant Houston nightlife.",29.74622426,-95.39220643,"Clean, comfortable, & classy condo",https://www.airbnb.com/rooms/3869644?location=Brazos%20River%2C%20TX
293,305,390,Bryan,"1482, Bristol Street, Bryan, Brazos County, Texas, 77802, USA",30.65780838,-96.35062035,77802,$100 ,1,Bryan,7/1/2014,"Cute little 3-2-2 just across from Blinn College in quiet neighborhood and about four miles from Texas A&amp;M campus. It is close to Kyle Field and is a five-minute drive from Highway 6. Shopping, bus routes and entertainment. Plenty of parking.",30.65780838,-96.35062035,Bryan Bungalow close to Kyle Field,https://www.airbnb.com/rooms/3716332?location=Bryan%2C%20TX
294,306,391,Arlington,"519, Waggoner Drive, Arlington, Tarrant County, Texas, 76013, USA",32.72943232,-97.14084642,76013,$29 ,1,Arlington,6/1/2015,"Wonderful quiet neighborhood. 2-story house with lots of space and gameroom. Free soda, ice, use of fridge and microwave. Nice roll-away bed, desk, sofa, and cable TV with private bath. Great optional breakfast for only $2. Towel and washcloth.",32.72943232,-97.14084642,"Comfy, Cozy, Caring B&B",https://www.airbnb.com/rooms/7310290?location=Bedford%2C%20TX
295,307,392,Denton,"198, Peach Street, Denton, Denton County, Texas, 76209, USA",33.23611895,-97.13148007,76209,$129 ,4,Denton,11/1/2015,"Safe, quiet, and pet friendly residential neighborhood.\n\n4 minute walk from TWU, 1.5 miles from Square.\n\nImpeccably appointed 2 bedrooms with updated, shared full bath.\n\nFull kitchen - with staples and equipped with everything you need for cooking.\n\nLarge Yard w/Firepit and large propane grill.",33.23611895,-97.13148007,Charming 1950's 2 Story Home,https://www.airbnb.com/rooms/12796003?location=Corinth%2C%20TX
296,308,393,New Braunfels,"135, East Main Street, New Braunfels, Comal County, Texas, 78130, USA",29.71130945,-98.120143,78130,$373 ,3,New Braunfels,5/1/2017,"Twin River Villas, located within walking distance of Schlitterbahn, Prince Solms Tube Chute (Comal River), and minutes from historic Gruene, TX. The Still Water offers fully furnished like-home accommodations. This 3 bedroom/2 bath villa is uniquely decorated and comes well stocked with full-kitchen amenities, washer and dryer, fine linens and Wifi capabilities.",29.71130945,-98.120143,"Family lodging near Schlitterbahn, Downtown, and the Comal...Still Water - TRV-Still Water",https://www.airbnb.com/rooms/18706715?location=Comal%20River%2C%20TX
